,region,sub-region,2020-01-13,2020-01-14,2020-01-15,2020-01-16,2020-01-17,2020-01-18,2020-01-19,2020-01-20,2020-01-21,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27
1202,Taylor County,Florida,100.0,101.17333333333333,98.09333333333332,108.73333333333333,140.82000000000002,128.05666666666667,91.42666666666666,109.83999999999999,102.79666666666667,104.49333333333334,117.23666666666666,132.75333333333333,129.76,105.92333333333333,103.88333333333333,105.87333333333333,101.01666666666667,107.83999999999999,129.12333333333333,125.40333333333332,88.35666666666667,104.95,104.67666666666666,91.58333333333333,110.26333333333334,130.10999999999999,121.02999999999999,92.66000000000001,108.11333333333333,106.88666666666666,111.08333333333333,126.98666666666666,154.96,171.26999999999998,117.47666666666667,120.78000000000002,108.12,109.81333333333333,114.18,144.81000000000003,136.83666666666667,108.90666666666668,126.97000000000001,115.63333333333334,118.15333333333335,126.41666666666667,155.96666666666667,154.13666666666666,116.31666666666666,111.17333333333333,117.88,117.82666666666667,131.82333333333332,160.35999999999999,157.17999999999998,118.82333333333334,119.07,126.57666666666667,117.83666666666666,123.44333333333334,144.68666666666667,130.12,96.52000000000002,110.53666666666665,93.42333333333333,88.68666666666667,101.62333333333333,104.87333333333333,90.49000000000001,71.51666666666667,84.01666666666667,80.42,83.0,86.01666666666667,90.56333333333333,79.58999999999999,60.166666666666664,74.99000000000001,75.02999999999999,73.10000000000001,79.46,80.95333333333333,71.01333333333334,58.23333333333334,72.60000000000001,73.30000000000001,76.55666666666667,74.53666666666668,91.24666666666667,72.99666666666667,52.083333333333336,74.38,78.45666666666666,84.12333333333333,93.64666666666666,101.11333333333333,85.55666666666667,68.32666666666667,87.12,91.00666666666666,90.32,91.87,103.52666666666666,91.39666666666666,74.02333333333333,94.84333333333335,98.60666666666667,97.96333333333332,99.35666666666667,119.97333333333334,122.63,94.88666666666666,110.61,106.43333333333334,108.40333333333332,113.88666666666666,130.91,119.19999999999999,83.43666666666667,0.0,0.0,118.92,130.85,148.98,136.38666666666668,109.99666666666667,122.88333333333333,132.24,132.76,133.82333333333335,175.59666666666666,159.89666666666668,131.96,130.17333333333332,125.86,129.24666666666667
1203,Tazewell County,Illinois,100.0,104.91,112.09,109.54,118.75,105.775,84.965,106.505,109.65,111.615,110.07,123.685,129.07999999999998,85.68,104.975,104.45,103.06,109.33500000000001,133.06,129.34,85.88499999999999,104.0,109.24000000000001,104.88,105.36,121.00999999999999,129.22,94.755,110.23500000000001,114.005,108.765,112.045,146.07,139.555,102.95,116.025,118.18,124.22,111.985,141.78,141.31,102.08500000000001,111.41,111.93,120.33500000000001,125.375,138.37,144.3,106.9,116.83,117.12,122.05,131.38,139.845,144.78,103.1,116.41,122.43,124.855,116.365,129.825,104.75,85.55000000000001,95.235,92.80000000000001,87.07,83.41,91.125,69.08500000000001,49.555,70.88499999999999,74.05000000000001,73.67,81.59,82.655,71.16,60.95,82.72999999999999,80.245,78.32,79.32,85.84,73.66499999999999,63.010000000000005,81.475,85.65,82.97,90.15,95.43,82.82,52.51,82.71000000000001,90.965,95.11,97.78999999999999,100.355,91.545,77.715,103.02000000000001,104.125,102.97999999999999,105.42,109.57,86.08,77.245,104.91499999999999,109.415,100.825,114.065,122.115,107.5,91.305,112.235,108.37,115.78999999999999,125.75,138.88,131.11,89.895,0.0,0.0,131.035,137.385,147.72,136.55,114.38499999999999,135.32999999999998,140.29500000000002,143.15,150.785,172.26999999999998,145.835,125.07499999999999,117.11,151.245,155.5
1204,Tehama County,California,100.0,106.85,107.43,121.22,135.8,134.83,102.97,109.34,111.21,106.76,117.69,134.97,121.07,104.81,99.86,102.42,109.52,112.6,128.63,129.62,89.42,106.8,109.73,116.13,112.51,131.62,132.47,106.56,114.01,114.4,115.58,124.54,154.16,151.09,116.93,135.35,120.14,122.93,129.6,155.56,156.55,120.55,107.66,122.08,120.17,120.08,145.79,139.59,116.5,120.25,118.51,122.48,126.54,148.26,124.72,119.24,114.37,115.97,117.9,120.53,146.48,144.8,123.22,124.63,115.29,121.63,111.72,105.08,93.56,76.01,81.92,81.88,82.35,82.12,88.14,73.45,62.65,79.12,72.9,76.1,81.11,93.02,68.63,61.78,78.62,80.91,79.02,80.15,91.15,84.06,67.89,84.8,83.78,87.49,93.89,103.01,101.19,84.12,92.64,95.6,102.61,103.61,115.88,108.62,93.44,108.71,106.58,105.17,116.32,138.58,122.46,111.23,110.73,114.93,121.11,125.02,141.1,143.43,113.52,0.0,0.0,123.26,129.6,154.71,142.87,126.54,130.11,136.31,146.08,165.55,217.32,185.47,154.73,180.04,151.33,144.24
1205,Teller County,Colorado,100.0,96.34,102.38,100.83,127.66,146.18,126.55,114.86,98.67,95.73,103.27,124.06,140.52,121.18,88.25,92.07,91.08,98.28,117.46,134.92,105.54,77.55,57.32,85.2,103.94,110.48,133.2,98.95,87.97,104.71,95.45,117.02,151.94,190.91,178.33,133.04,86.81,95.9,113.03,133.31,145.9,97.12,102.11,87.14,97.51,119.07,127.16,147.12,119.07,93.24,100.0,108.7,115.52,143.24,180.04,154.82,136.36,132.43,131.65,122.12,138.41,138.47,131.54,114.8,109.04,93.46,47.23,65.74,76.88,78.49,77.0,78.38,76.55,61.42,62.97,58.26,58.54,64.63,65.13,59.04,56.93,50.44,67.74,76.77,66.74,64.8,67.57,63.25,74.33,98.17,38.08,52.49,57.87,71.29,54.55,76.0,77.99,92.74,73.45,71.51,87.36,87.42,98.67,142.35,124.33,106.98,98.61,103.05,105.65,141.85,163.08,177.22,113.53,112.2,110.48,120.29,140.91,176.94,147.56,0.0,0.0,133.92,126.39,155.21,201.83,200.11,165.85,164.3,157.32,179.21,256.15,321.06,215.85,194.12,171.78,178.71
1206,Terrebonne Parish,Louisiana,100.0,105.58,107.05,110.8,118.71,101.77,73.07,95.37,107.45,106.86,100.03,113.57,107.15,67.19,96.46,101.46,107.43,105.41,120.49,110.08,72.2,99.11,106.46,102.61,101.18,120.49,108.76,77.8,97.69,110.54,110.08,119.56,167.07,145.22,93.4,104.92,110.93,114.22,117.82,145.66,138.59,113.66,139.45,121.12,120.78,126.48,134.79,118.42,89.6,119.34,126.02,117.71,130.34,142.36,120.79,84.66,114.71,117.43,116.82,111.67,119.71,99.09,72.91,90.7,89.1,86.37,82.13,88.63,63.11,51.08,65.97,63.53,68.17,69.22,75.27,58.38,54.44,68.52,72.44,68.27,70.28,73.25,57.05,47.13,66.77,68.02,71.8,76.96,66.56,62.0,37.92,75.95,74.14,83.29,84.56,88.02,67.66,59.49,83.75,85.96,82.68,82.66,99.51,88.1,73.65,88.59,87.82,85.47,103.9,114.96,89.82,75.96,101.7,104.88,107.77,113.33,116.92,101.16,78.55,0.0,0.0,118.91,115.2,125.53,106.7,93.42,128.83,135.15,143.31,143.43,161.14,136.3,103.65,108.67,131.83,144.97
1207,Terry County,Texas,100.0,107.34,110.98,96.9,138.23,115.75,101.36,111.96,102.8,98.11,104.47,118.32,122.03,74.49,98.18,114.46,107.27,106.43,118.24,135.65,68.13,117.94,82.36,42.24,77.44,119.76,126.34,79.64,118.4,71.76,92.13,126.65,167.07,132.17,99.17,147.92,130.05,108.71,103.26,164.35,125.28,97.8,104.47,123.39,112.72,131.19,168.05,138.99,106.36,120.06,108.18,114.84,125.28,175.02,204.62,125.28,143.98,156.25,146.48,157.31,161.09,168.89,107.42,113.78,99.47,99.85,105.98,101.59,66.99,63.66,76.61,87.96,72.22,74.26,68.36,57.61,55.87,73.43,69.34,65.03,67.37,59.88,44.89,35.65,64.42,68.89,64.27,83.57,64.04,61.62,38.99,60.48,70.1,66.69,74.11,70.25,68.28,47.24,74.41,64.12,73.88,98.49,102.27,63.21,55.72,74.19,87.59,76.61,83.57,90.39,82.29,60.79,80.39,94.63,83.57,91.9,109.77,89.25,62.6,0.0,0.0,98.79,110.9,119.61,118.93,102.8,105.9,118.02,127.71,135.96,154.58,118.17,102.12,118.85,116.88,119.76
1208,Teton County,Wyoming,100.0,93.93,95.49,97.47,108.6,120.53,120.86,113.58,88.14,86.73,97.5,103.67,117.44,111.7,91.76,88.37,92.93,100.88,103.84,117.8,103.38,95.56,100.91,104.7,107.19,110.36,125.64,132.0,107.39,98.74,101.52,98.3,114.22,132.14,141.44,143.12,113.97,112.61,120.24,126.76,143.18,143.83,128.36,109.8,110.71,114.27,118.83,132.37,127.77,112.78,102.07,109.14,106.3,110.79,131.69,126.23,108.47,108.77,101.09,97.94,100.5,114.27,112.88,78.15,64.68,53.27,49.06,50.63,43.12,41.02,38.25,37.36,36.7,37.52,37.36,38.51,36.41,32.89,51.7,35.56,30.23,32.86,31.85,34.63,31.9,33.26,36.98,38.69,39.47,37.43,45.74,39.43,42.79,38.58,41.53,44.69,50.25,47.68,46.47,44.56,50.35,51.99,51.73,58.88,57.78,53.24,59.52,65.88,64.71,67.57,65.34,64.86,63.0,65.36,70.4,73.72,76.05,81.56,80.75,0.0,0.0,92.54,93.49,101.61,111.82,131.34,159.05,147.15,148.73,152.48,173.77,190.33,217.59,211.86,195.82,215.78
1209,Texas County,Oklahoma,100.0,100.48,100.48,115.11,113.73,114.09,81.76,103.43,89.28,101.32,108.07,115.47,101.93,84.95,95.0,75.56,93.68,119.39,118.42,123.96,79.71,97.83,96.33,97.77,113.49,129.2,133.23,104.82,112.04,97.95,122.16,126.37,143.59,124.8,113.25,122.94,109.51,121.07,132.51,128.0,128.18,104.27,106.68,102.77,115.35,119.33,145.21,141.9,124.8,118.48,106.5,113.55,139.61,138.47,142.69,117.58,107.71,131.73,121.85,147.26,178.63,172.31,144.31,134.8,122.76,131.43,128.96,124.8,114.99,93.62,83.74,85.31,89.95,98.07,82.24,84.53,75.8,80.73,90.67,90.49,85.01,92.05,75.98,62.43,73.09,80.37,77.66,68.03,74.05,67.25,43.35,64.12,76.4,72.91,83.2,89.58,81.52,80.19,76.4,74.29,87.72,93.02,99.46,81.64,76.88,82.9,84.59,96.45,112.58,116.98,96.45,82.66,86.09,89.1,88.26,101.99,105.0,118.06,85.97,0.0,0.0,122.58,111.74,115.23,108.55,108.25,113.37,109.87,123.3,138.41,148.59,152.8,127.09,112.46,124.38,112.88
1210,Thomas County,Georgia,100.0,103.82,103.66,118.825,153.095,125.66,96.69,121.17999999999999,103.11500000000001,98.545,109.005,121.245,110.715,88.595,97.815,92.79,93.94999999999999,109.36500000000001,118.57,109.16999999999999,84.005,99.85,94.52000000000001,107.505,96.32,120.07,118.63499999999999,96.46000000000001,98.81,107.905,115.92,122.03,145.0,134.815,100.245,130.81,114.22,128.15,116.315,130.27,128.57,98.43,102.32,99.9,111.16499999999999,126.42500000000001,149.255,142.45499999999998,120.42999999999999,115.715,114.12,107.58500000000001,126.5,166.475,163.32,120.245,122.655,131.3,135.185,149.365,194.095,192.22000000000003,153.125,143.425,124.46000000000001,132.26999999999998,118.41,127.615,111.36,84.64500000000001,84.10499999999999,87.18,80.905,81.695,89.28,75.065,63.004999999999995,70.225,75.25,72.23,69.36,75.64,63.75,60.260000000000005,64.09,66.88,67.025,73.695,79.09,71.36000000000001,46.47,69.08500000000001,76.53999999999999,77.53,83.785,94.52000000000001,85.41499999999999,61.22,80.58,83.085,83.815,79.6,96.685,93.88,77.225,91.44,92.75,105.58500000000001,108.61500000000001,132.185,111.295,93.57,101.27,101.39500000000001,109.275,124.175,128.825,135.81,90.61500000000001,0.0,0.0,116.385,137.26,157.76,150.135,126.82499999999999,136.07999999999998,144.505,135.945,170.635,206.655,178.465,143.605,148.925,145.45499999999998,151.255
1211,Thurston County,Washington,100.0,96.38,101.03,109.26,133.85,125.37,99.55,115.3,114.08,116.42,119.27,134.44,126.29,101.21,108.93,110.05,112.46,116.33,141.61,130.37,91.33,110.27,111.25,125.69,125.54,148.32,140.11,115.53,117.68,115.11,117.4,124.27,162.01,139.95,111.73,168.08,122.68,123.95,128.88,149.23,140.62,116.4,111.65,113.53,121.43,124.85,154.54,154.33,107.69,111.55,111.79,129.39,116.71,135.2,130.05,104.52,108.98,108.93,107.3,99.88,106.05,90.55,76.47,88.2,77.35,78.11,82.74,86.09,74.45,59.41,65.19,65.85,57.56,52.81,58.11,49.0,42.95,54.84,57.47,56.4,57.61,62.86,58.15,47.78,61.41,59.88,63.22,65.41,71.89,63.45,46.05,64.75,65.82,71.29,75.05,82.84,74.76,63.64,72.83,70.35,68.26,74.09,85.23,77.08,64.29,71.72,75.93,76.68,80.63,98.22,81.19,70.11,85.57,91.42,86.1,93.47,111.66,115.18,87.44,0.0,0.0,96.69,106.68,121.37,105.27,92.44,105.8,107.9,110.46,112.43,138.3,131.28,107.95,101.83,112.27,119.19
1212,Tift County,Georgia,100.0,108.56,110.95,119.99,147.45,121.14,91.02,123.58,101.38,109.96,107.46,134.68,107.82,92.04,106.18,110.25,102.06,119.15,144.71,118.94,92.61,107.54,107.64,108.72,103.02,139.55,122.23,103.52,121.87,117.12,116.02,140.26,187.51,141.28,111.27,132.87,121.1,122.54,125.67,156.67,124.61,111.42,119.67,113.69,114.77,137.83,167.88,161.68,123.01,122.64,125.49,118.49,134.54,183.61,174.28,124.74,132.06,120.93,132.3,155.85,193.47,172.13,131.31,131.0,120.04,117.46,121.45,133.52,113.54,76.86,83.59,76.15,76.34,82.55,87.97,76.15,59.58,73.31,67.78,70.76,68.46,68.2,54.48,41.41,64.1,62.43,61.39,67.72,77.35,60.22,41.15,62.2,72.21,74.66,74.27,87.01,73.76,55.34,77.27,84.08,85.33,74.4,104.9,86.43,70.08,93.14,93.72,96.79,105.16,128.44,105.01,86.25,101.28,104.64,109.15,116.57,134.86,115.44,92.23,0.0,0.0,119.26,136.06,149.04,125.43,112.99,126.84,126.93,129.71,148.99,185.81,157.45,112.78,135.48,136.55,139.14
1213,Tillamook County,Oregon,100.0,97.61,101.51,105.36,157.78,202.39,223.19,177.44,117.27,108.07,114.24,176.18,216.89,178.32,113.23,113.67,107.75,120.67,155.7,197.61,164.15,116.32,110.96,116.38,129.05,194.77,238.82,278.01,150.91,133.52,140.71,138.25,264.59,351.04,328.29,301.64,200.0,183.18,177.19,250.03,316.01,252.93,161.12,153.43,165.15,182.92,226.34,285.26,277.19,139.7,138.69,155.51,156.4,220.29,296.16,293.7,197.48,191.75,159.29,160.55,196.72,210.59,267.11,185.89,162.57,179.33,210.65,293.19,406.18,235.73,112.35,60.49,70.57,55.77,66.29,68.68,56.46,64.34,63.71,63.39,62.38,67.42,78.83,65.53,68.12,89.73,95.4,90.55,82.36,98.24,79.58,74.29,80.66,75.05,85.82,111.41,90.93,92.31,83.18,82.04,82.42,86.07,98.87,100.44,113.86,80.72,100.5,86.64,114.56,114.68,110.59,114.93,103.34,100.44,108.13,127.54,181.6,228.8,148.58,0.0,0.0,106.81,108.19,155.39,156.58,219.34,124.95,133.84,136.04,151.61,208.76,291.18,327.54,266.79,192.69,226.72
1214,Tioga County,New York,100.0,102.525,104.17,103.015,130.405,90.63,105.64,110.345,98.69,100.28,103.21000000000001,125.42,110.72,94.36000000000001,93.96000000000001,102.745,102.19999999999999,105.75,128.745,123.75,93.845,97.655,99.39,99.04,95.155,93.475,118.13499999999999,106.435,101.175,102.225,98.395,105.91,144.21,143.29500000000002,124.18,122.27,117.58000000000001,111.36,118.34,137.12,156.175,134.13,107.995,108.83,111.41,113.82,140.91,138.05,117.0,105.98,109.14,111.53999999999999,115.13499999999999,139.26,129.28,124.195,118.295,109.465,108.065,119.245,127.79499999999999,116.755,99.675,94.155,87.1,90.34,82.68,80.33500000000001,78.855,58.615,58.504999999999995,62.15,69.9,72.56,75.375,58.3,55.935,60.28,62.45,67.38999999999999,69.82,72.755,64.465,60.01,72.15,70.095,68.27000000000001,68.44,69.965,70.88,51.41,73.2,75.30000000000001,76.645,75.64,86.505,76.315,74.095,83.8,80.05,86.155,75.555,91.43,98.9,76.725,85.64,92.89500000000001,93.25,89.445,110.6,115.795,102.13499999999999,99.935,106.41499999999999,98.94,106.43,119.56,111.4,97.14500000000001,0.0,0.0,119.95500000000001,119.235,163.01999999999998,153.255,119.91499999999999,129.35500000000002,141.77,135.31,156.93,182.28,171.58499999999998,166.54,154.335,150.91,145.70499999999998
1215,Tippah County,Mississippi,100.0,97.85,97.85,108.67,121.4,118.22,77.96,109.86,119.33,106.76,101.59,114.8,121.08,71.44,106.13,116.23,94.67,109.39,125.14,150.99,84.73,105.97,101.11,99.05,100.32,118.46,124.9,85.44,100.4,112.97,94.51,121.16,140.25,132.78,79.55,115.99,111.93,109.71,109.39,134.69,171.2,98.89,98.41,108.91,115.75,140.25,137.47,171.12,109.07,105.97,125.54,132.62,128.8,147.57,166.75,101.11,128.48,123.07,111.54,108.99,126.01,113.29,74.7,104.22,93.16,85.76,84.81,90.37,84.25,53.22,66.51,66.59,70.01,69.45,84.41,65.55,55.13,73.27,68.58,72.39,70.17,72.71,71.2,55.45,74.3,72.24,88.31,77.88,88.78,89.5,44.23,75.89,76.77,83.05,79.32,100.72,83.21,53.7,89.58,100.08,100.56,105.33,113.05,89.82,72.79,99.2,101.27,105.09,121.32,128.48,157.76,103.18,109.55,107.48,126.81,119.89,135.88,132.54,98.41,0.0,0.0,125.06,135.72,127.45,119.49,95.7,125.06,132.86,145.03,145.43,174.22,155.61,115.99,129.51,142.24,147.89
1216,Tippecanoe County,Indiana,100.0,100.86,94.62,96.28,118.21,105.98,84.67,95.15,91.87,89.71,94.64,122.41,108.91,83.21,84.22,85.3,84.34,93.6,115.69,111.23,86.37,86.14,89.75,91.11,84.05,115.25,111.54,93.16,91.98,98.66,87.3,92.6,132.49,119.46,96.56,100.05,91.28,91.21,104.17,128.13,132.77,99.01,91.64,92.07,88.17,105.87,131.9,136.52,105.2,94.94,99.68,96.02,107.48,135.93,138.06,103.17,99.52,99.18,98.48,100.99,121.63,80.65,62.08,67.98,64.79,62.46,59.87,70.65,61.93,43.59,56.15,56.82,48.78,47.25,53.56,46.68,39.61,49.75,48.27,50.2,51.87,60.45,46.36,41.29,52.76,56.11,55.58,54.61,61.35,53.88,34.8,52.43,54.75,58.28,64.29,61.64,63.89,50.8,65.38,65.58,66.39,64.62,75.63,62.97,55.14,69.11,70.64,65.67,72.2,80.69,74.2,59.44,73.15,70.88,78.22,82.15,94.47,90.48,63.96,0.0,0.0,90.53,88.83,98.92,99.3,71.93,92.47,93.1,95.99,98.32,119.24,103.2,83.12,84.41,101.39,100.39
1217,Tipton County,Tennessee,100.0,105.975,97.725,109.5,125.865,116.155,80.97999999999999,103.355,99.1,98.035,108.44,126.005,118.995,80.09,90.42,101.89500000000001,101.39,110.12,125.08500000000001,120.85,87.325,103.845,103.345,100.805,97.76,121.245,128.585,91.31,107.33500000000001,96.875,96.86500000000001,105.61,128.28,140.315,96.17,110.73,109.84,109.065,115.225,144.70499999999998,141.575,99.53,101.13,104.32499999999999,102.475,123.265,140.825,147.99,107.985,107.785,115.06,116.93,121.4,146.805,149.615,104.57,113.25,117.38,105.44,111.215,122.42,104.72,82.015,89.345,88.83000000000001,85.815,88.315,88.435,75.655,51.485,74.94,68.905,73.16,77.875,82.19,67.46000000000001,63.105000000000004,74.3,77.92,76.155,81.675,83.125,70.10499999999999,59.935,79.13499999999999,79.91499999999999,83.26499999999999,84.215,93.0,81.095,49.025000000000006,75.21000000000001,83.10499999999999,84.86500000000001,90.9,96.2,91.10499999999999,66.62,101.38499999999999,98.5,99.18,92.795,107.50999999999999,90.7,79.17,100.07,99.19,94.715,105.015,126.72,109.93,84.025,113.42500000000001,108.68,116.685,117.115,132.54500000000002,136.105,89.31,0.0,0.0,123.785,131.68,143.275,138.015,103.69,130.64499999999998,127.785,137.655,139.24,161.82999999999998,142.75,119.99,120.99000000000001,137.77499999999998,143.72500000000002
1218,Tishomingo County,Mississippi,100.0,103.36,94.22,123.9,142.8,126.75,96.64,124.68,106.47,101.29,105.35,128.04,138.74,92.41,113.2,110.27,113.98,108.97,136.93,132.7,90.85,98.96,108.54,88.61,116.05,121.57,124.16,89.82,97.93,106.82,96.38,112.08,137.45,151.42,106.47,124.85,116.39,113.55,113.98,141.93,149.53,91.03,101.21,112.17,123.04,123.12,152.8,157.2,108.46,118.38,122.61,131.58,125.45,165.83,168.68,127.61,137.27,132.01,128.73,145.9,148.06,141.85,106.04,122.17,101.55,121.48,109.32,116.91,95.86,74.37,95.08,119.24,120.79,108.54,128.82,112.34,89.21,86.02,89.82,104.49,99.4,99.31,90.16,75.5,89.21,87.83,96.89,106.64,111.56,120.28,49.78,94.13,100.26,91.2,124.16,141.93,128.82,74.63,111.73,109.84,119.67,111.73,157.55,135.2,123.64,123.21,126.83,122.43,133.3,187.23,205.18,164.97,147.28,152.63,137.45,137.1,148.84,188.52,124.33,0.0,0.0,151.68,164.88,206.99,235.2,167.99,159.53,163.07,158.41,187.06,279.81,309.49,291.89,234.94,176.01,178.86
